feedback_id,customer_id,feedback_date,rating,feedback_text,sentiment_label
FB0000278,CUST000435,2025-05-05,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0000279,CUST000436,2026-02-18,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000280,CUST000440,2021-08-23,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0000281,CUST000444,2021-08-20,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000282,CUST000445,2025-03-28,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0000283,CUST000446,2026-06-30,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0000284,CUST000448,2025-05-04,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0000285,CUST000448,2023-02-13,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000286,CUST000448,2026-06-11,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0000287,CUST000450,2023-09-02,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0000288,CUST000451,2025-11-05,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0000289,CUST000451,2026-03-05,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0000290,CUST000454,2021-03-09,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000291,CUST000457,2023-08-09,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000292,CUST000457,2023-12-31,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0000293,CUST000457,2023-09-14,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0000294,CUST000457,2025-05-16,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0000295,CUST000457,2023-05-12,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0000296,CUST000461,2022-11-05,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0000297,CUST000466,2026-05-11,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0000298,CUST000467,2023-04-12,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0000299,CUST000468,2023-03-30,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0000300,CUST000469,2024-08-04,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0000301,CUST000469,2024-06-23,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0000302,CUST000470,2024-09-06,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000303,CUST000472,2019-08-15,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0000304,CUST000472,2025-08-23,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0000305,CUST000472,2020-09-05,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0000306,CUST000472,2021-12-02,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000307,CUST000473,2025-10-28,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0000308,CUST000477,2024-12-11,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0000309,CUST000480,2026-04-30,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000310,CUST000483,2022-05-02,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Negative
FB0000311,CUST000484,2025-06-13,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0000312,CUST000485,2024-07-03,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000313,CUST000485,2024-11-09,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0000314,CUST000485,2025-02-13,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0000315,CUST000486,2023-04-02,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000316,CUST000487,2026-03-26,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0000317,CUST000488,2026-05-14,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0000318,CUST000490,2026-06-06,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000319,CUST000491,2026-04-12,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0000320,CUST000491,2026-01-10,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0000321,CUST000492,2023-01-03,1,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0000322,CUST000493,2026-01-28,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0000323,CUST000496,2024-05-29,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000324,CUST000498,2023-08-28,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000325,CUST000500,2022-10-21,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0000326,CUST000504,2024-12-10,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0000327,CUST000505,2026-01-19,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0000328,CUST000505,2024-06-08,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000329,CUST000506,2021-09-07,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000330,CUST000508,2025-10-05,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000331,CUST000509,2024-02-03,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000332,CUST000511,2023-04-26,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0000333,CUST000512,2025-08-19,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000334,CUST000513,2020-07-10,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000335,CUST000515,2025-08-14,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0000336,CUST000518,2024-11-14,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0000337,CUST000520,2026-02-12,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0000338,CUST000521,2025-03-15,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000339,CUST000524,2022-05-30,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0000340,CUST000525,2025-08-03,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Neutral
